!!SBtab SBtabVersion="0.8" Document="recon2.v02" TableType="Compound" TableName="Compound"							
!Compound	!Name	!Location	!Charge	!IsConstant	!SBOTerm	!InitialConcentration	!Identifiers:obo.chebi
_AL038231_1_c	_AL038231_1_c	c	0	False	252	0.0	
_4891_1_c	SLC11A2	c	0	False	252	0.0	
_215_1_c	ABCD1	c	0	False	252	0.0	
_U52111_1_c	_U52111_1_c	c	0	False	252	0.0	
_641372_1_c	ACOT6	c	0	False	252	0.0	
_641371_1_c	ACOT1	c	0	False	252	0.0	
_10965_1_m	ACOT2	m	0	False	252	0.0	
_11332_1_m	ACOT7	m	0	False	252	0.0	
_122970_1_x	ACOT4	x	0	False	252	0.0	
_50484_1_n	RRM2B	n	0	False	252	0.0	
_9045_1_c	RPL14	c	0	False	252	0.0	
_4017_1_e	LOXL2	e	0	False	252	0.0	
_51550_1_n	CINP	n	0	False	252	0.0	
_5476_1_r	CTSA	r	0	False	252	0.0	
_64834_1_r	ELOVL1	r	0	False	252	0.0	
_51529_1_n	ANAPC11	n	0	False	252	0.0	
_26_1_x	ABP1	x	0	False	252	0.0	
_9588_1_c	PRDX6	c	0	False	252	0.0	
_9588_1_l	PRDX6	l	0	False	252	0.0	
_4353_1_n	MPO	n	0	False	252	0.0	
_5092_1_n	PCBD1	n	0	False	252	0.0	
_84105_1_n	PCBD2	n	0	False	252	0.0	
_412_1_g	STS	g	0	False	252	0.0	
_25830_1_c	SULT4A1	c	0	False	252	0.0	
_84569_1_e	LYZL1	e	0	False	252	0.0	
_54658_1_c	UGT1A1	c	0	False	252	0.0	
_54658_1_r	UGT1A1	r	0	False	252	0.0	
_59272_1_c	ACE2	c	0	False	252	0.0	
_59272_1_e	ACE2	e	0	False	252	0.0	
_57486_1_m	NLN	m	0	False	252	0.0	
_1586_1_m	CYP17A1	m	0	False	252	0.0	
_412_1_l	STS	l	0	False	252	0.0	
_8395_1_g	PIP5K1B	g	0	False	252	0.0	
_23396_1_g	PIP5K1C	g	0	False	252	0.0	
_8394_1_g	PIP5K1A	g	0	False	252	0.0	
_5305_1_r	PIP4K2A	r	0	False	252	0.0	
_8396_1_r	PIP4K2B	r	0	False	252	0.0	
_79837_1_r	PIP4K2C	r	0	False	252	0.0	
_54995_1_m	OXSM	m	0	False	252	0.0	
_93492_1_r	TPTE2	r	0	False	252	0.0	
_2182_1_m	ACSL4	m	0	False	252	0.0	
_2181_1_m	ACSL3	m	0	False	252	0.0	
_2180_1_m	ACSL1	m	0	False	252	0.0	
_51703_1_m	ACSL5	m	0	False	252	0.0	
_23305_1_m	ACSL6	m	0	False	252	0.0	
_2182_1_x	ACSL4	x	0	False	252	0.0	
_2181_1_x	ACSL3	x	0	False	252	0.0	
_2180_1_x	ACSL1	x	0	False	252	0.0	
_51703_1_x	ACSL5	x	0	False	252	0.0	
_23305_1_x	ACSL6	x	0	False	252	0.0	
_33_1_m	ACADL	m	0	False	252	0.0	
_51_1_m	ACOX1	m	0	False	252	0.0	
_196743_1_x	PAOX	x	0	False	252	0.0	
_10455_1_m	ECI2	m	0	False	252	0.0	
_10455_1_x	ECI2	x	0	False	252	0.0	
_1576_1_r	CYP3A4	r	0	False	252	0.0	
_2954_1_m	GSTZ1	m	0	False	252	0.0	
_4257_1_m	MGST1	m	0	False	252	0.0	
_373156_1_m	GSTK1	m	0	False	252	0.0	
_4257_1_r	MGST1	r	0	False	252	0.0	
_373156_1_x	GSTK1	x	0	False	252	0.0	
_7263_1_m	TST	m	0	False	252	0.0	
_137872_1_m	ADHFE1	m	0	False	252	0.0	
_3283_1_m	HSD3B1	m	0	False	252	0.0	
_3284_1_m	HSD3B2	m	0	False	252	0.0	
_3283_1_r	HSD3B1	r	0	False	252	0.0	
_874_1_c	CBR3	c	0	False	252	0.0	
_10901_1_m	DHRS4	m	0	False	252	0.0	
_10901_1_x	DHRS4	x	0	False	252	0.0	
_6342_1_m	SCP2	m	0	False	252	0.0	
_1267_1_e	CNP	e	0	False	252	0.0	
_1592_1_r	CYP26A1	r	0	False	252	0.0	
_1544_1_r	CYP1A2	r	0	False	252	0.0	
_56603_1_r	CYP26B1	r	0	False	252	0.0	
_2053_1_c	EPHX2	c	0	False	252	0.0	
_2052_1_r	EPHX1	r	0	False	252	0.0	
_240_1_n	ALOX5	n	0	False	252	0.0	
_8613_1_g	PPAP2B	g	0	False	252	0.0	
_8613_1_r	PPAP2B	r	0	False	252	0.0	
_10249_1_m	GLYAT	m	0	False	252	0.0	
_1543_1_r	CYP1A1	r	0	False	252	0.0	
_1571_1_r	CYP2E1	r	0	False	252	0.0	
_1558_1_r	CYP2C8	r	0	False	252	0.0	
_1565_1_r	CYP2D6	r	0	False	252	0.0	
_1548_1_r	CYP2A6	r	0	False	252	0.0	
_1559_1_r	CYP2C9	r	0	False	252	0.0	
_1580_1_r	CYP4B1	r	0	False	252	0.0	
_1555_1_r	CYP2B6	r	0	False	252	0.0	
_1577_1_r	CYP3A5	r	0	False	252	0.0	
_1549_1_r	CYP2A7	r	0	False	252	0.0	
_1562_1_r	CYP2C18	r	0	False	252	0.0	
_1573_1_r	CYP2J2	r	0	False	252	0.0	
_1553_1_r	CYP2A13	r	0	False	252	0.0	
_199974_1_r	CYP4Z1	r	0	False	252	0.0	
_260293_1_r	CYP4X1	r	0	False	252	0.0	
_29785_1_r	CYP2S1	r	0	False	252	0.0	
_57834_1_r	CYP4F11	r	0	False	252	0.0	
_1215_1_e	CMA1	e	0	False	252	0.0	
_1357_1_e	CPA1	e	0	False	252	0.0	
_1358_1_e	CPA2	e	0	False	252	0.0	
_57094_1_e	CPA6	e	0	False	252	0.0	
_93979_1_e	CPA5	e	0	False	252	0.0	
_1200_1_l	TPP1	l	0	False	252	0.0	
_29953_1_c	TRHDE	c	0	False	252	0.0	
_8260_1_n	NAA10	n	0	False	252	0.0	
_126410_1_r	CYP4F22	r	0	False	252	0.0	
_1717_1_n	DHCR7	n	0	False	252	0.0	
_1636_1_c	ACE	c	0	False	252	0.0	
_1636_1_e	ACE	e	0	False	252	0.0	
_9365_1_c	KL	c	0	False	252	0.0	
_9365_1_e	KL	e	0	False	252	0.0	
_10998_1_r	SLC27A5	r	0	False	252	0.0	
_9331_1_g	B4GALT6	g	0	False	252	0.0	
_7368_1_r	UGT8	r	0	False	252	0.0	
_9514_1_c	GAL3ST1	c	0	False	252	0.0	
_5297_1_g	PI4KA	g	0	False	252	0.0	
_5298_1_g	PI4KB	g	0	False	252	0.0	
_5297_1_m	PI4KA	m	0	False	252	0.0	
_5298_1_m	PI4KB	m	0	False	252	0.0	
_5297_1_r	PI4KA	r	0	False	252	0.0	
_5298_1_r	PI4KB	r	0	False	252	0.0	
_5286_1_g	PIK3C2A	g	0	False	252	0.0	
_5287_1_g	PIK3C2B	g	0	False	252	0.0	
_5288_1_g	PIK3C2G	g	0	False	252	0.0	
_5286_1_n	PIK3C2A	n	0	False	252	0.0	
_5287_1_n	PIK3C2B	n	0	False	252	0.0	
_5288_1_n	PIK3C2G	n	0	False	252	0.0	
_5286_1_r	PIK3C2A	r	0	False	252	0.0	
_5288_1_r	PIK3C2G	r	0	False	252	0.0	
_26063_1_x	DECR2	x	0	False	252	0.0	
_1891_1_m	ECH1	m	0	False	252	0.0	
_1666_1_m	DECR1	m	0	False	252	0.0	
_26061_1_x	HACL1	x	0	False	252	0.0	
_2182_1_r	ACSL4	r	0	False	252	0.0	
_2181_1_r	ACSL3	r	0	False	252	0.0	
_2180_1_r	ACSL1	r	0	False	252	0.0	
_51703_1_r	ACSL5	r	0	False	252	0.0	
_23305_1_r	ACSL6	r	0	False	252	0.0	
_7299_1_g	TYR	g	0	False	252	0.0	
_7299_1_l	TYR	l	0	False	252	0.0	
_56994_1_g	CHPT1	g	0	False	252	0.0	
_10390_1_n	CEPT1	n	0	False	252	0.0	
_10390_1_r	CEPT1	r	0	False	252	0.0	
_8897_1_c	MTMR3	c	0	False	252	0.0	
_8897_3_c	MTMR3	c	0	False	252	0.0	
_8897_2_c	MTMR3	c	0	False	252	0.0	
_5742_1_n	PTGS1	n	0	False	252	0.0	
_5743_1_n	PTGS2	n	0	False	252	0.0	
_10728_1_n	PTGES3	n	0	False	252	0.0	
_2879_1_n	GPX4	n	0	False	252	0.0	
_2329_1_r	FMO4	r	0	False	252	0.0	
_2328_1_r	FMO3	r	0	False	252	0.0	
_2330_1_r	FMO5	r	0	False	252	0.0	
_2326_1_r	FMO1	r	0	False	252	0.0	
_2327_1_r	FMO2	r	0	False	252	0.0	
_284111_1_c	SLC13A5	c	0	False	252	0.0	
_9152_1_c	SLC6A5	c	0	False	252	0.0	
_9497_1_c	SLC4A7	c	0	False	252	0.0	
_115584_1_c	SLC5A11	c	0	False	252	0.0	
_6574_1_c	SLC20A1	c	0	False	252	0.0	
_6575_1_c	SLC20A2	c	0	False	252	0.0	
_142680_1_c	SLC34A3	c	0	False	252	0.0	
_125965_1_c_1327_1_c_1329_1_c_1337_1_c_1339_1_c_1340_1_c_1345_1_c_1346_1_c_1347_1_c_1349_1_c_1350_1_c_1351_1_c_170712_1_c_341947_1_c_4512_1_c_4513_1_c_4514_1_c_84701_1_c_9167_1_c_9377_1_c	COX6B2:COX4I1:COX5B:COX6A1:COX6A2:COX6B1:COX6C:COX7A1:COX7A2:COX7B:COX7C:COX8A:COX7B2:COX8C:COX1:COX2:COX3:COX4I2:COX7A2L:COX5A	c	0	False	297	0.0	
_1594_1_c	CYP27B1	c	0	False	252	0.0	
_4597_1_c	MVD	c	0	False	252	0.0	
_5167_1_e	ENPP1	e	0	False	252	0.0	
_30061_1_c	SLC40A1	c	0	False	252	0.0	
_4598_1_c	MVK	c	0	False	252	0.0	
_10654_1_c	PMVK	c	0	False	252	0.0	
_31_1_c_32_1_c	ACACA:ACACB	c	0	True	297	0.0	
_4126_1_g	MANBA	g	0	True	252	0.0	
_84002_1_x	B3GNT5	x	0	True	252	0.0	
_8854_2_m	ALDH1A2	m	0	True	252	0.0	
_216_1_m	ALDH1A1	m	0	True	252	0.0	
_8854_3_m	ALDH1A2	m	0	True	252	0.0	
_8854_1_m	ALDH1A2	m	0	True	252	0.0	
_8659_2_c	ALDH4A1	c	0	True	252	0.0	
_8659_1_c	ALDH4A1	c	0	True	252	0.0	
_57733_1_m	GBA3	m	0	True	252	0.0	
_622_2_c	BDH1	c	0	True	252	0.0	
_622_3_c	BDH1	c	0	True	252	0.0	
_622_1_c	BDH1	c	0	True	252	0.0	
_56052_1_m	ALG1	m	0	True	252	0.0	
_9488_1_c	PIGB	c	0	True	252	0.0	
_126129_1_m	CPT1C	m	0	True	252	0.0	
_1375_3_m	CPT1B	m	0	True	252	0.0	
_1374_1_m	CPT1A	m	0	True	252	0.0	
_1375_2_m	CPT1B	m	0	True	252	0.0	
_1375_1_m	CPT1B	m	0	True	252	0.0	
_1375_4_m	CPT1B	m	0	True	252	0.0	
_3030_1_x_3032_1_x	HADHA:HADHB	x	0	True	297	0.0	
_549_1_x	AUH	x	0	True	252	0.0	
_1891_1_r	ECH1	r	0	True	252	0.0	
_6307_1_c	MSMO1	c	0	True	252	0.0	
_50814_1_c	NSDHL	c	0	True	252	0.0	
_6547_6_m	SLC8A3	m	0	True	252	0.0	
_6547_4_m	SLC8A3	m	0	True	252	0.0	
_6547_2_m	SLC8A3	m	0	True	252	0.0	
_6546_1_m	SLC8A1	m	0	True	252	0.0	
_6547_1_m	SLC8A3	m	0	True	252	0.0	
_6547_5_m	SLC8A3	m	0	True	252	0.0	
_6543_1_m	SLC8A2	m	0	True	252	0.0	
_6547_3_m	SLC8A3	m	0	True	252	0.0	
_166785_1_r	MMAA	r	0	True	252	0.0	
_2538_1_c	G6PC	c	0	True	252	0.0	
_57818_1_c	G6PC2	c	0	True	252	0.0	
_92579_1_c	G6PC3	c	0	True	252	0.0	
_790_1_m	CAD	m	0	True	252	0.0	
_1373_1_c	CPS1	c	0	True	252	0.0	
_1373_2_c	CPS1	c	0	True	252	0.0	
_1040_1_m	CDS1	m	0	True	252	0.0	
_8760_1_c	CDS2	c	0	True	252	0.0	
_10257_1_r	ABCC4	r	0	True	252	0.0	
_10057_2_r	ABCC5	r	0	True	252	0.0	
_10057_1_r	ABCC5	r	0	True	252	0.0	
_9023_1_c	CH25H	c	0	True	252	0.0	
_8714_3_m	ABCC3	m	0	True	252	0.0	
_8647_1_m	ABCB11	m	0	True	252	0.0	
_8714_2_m	ABCC3	m	0	True	252	0.0	
_8714_1_m	ABCC3	m	0	True	252	0.0	
_55349_1_c	CHDH	c	0	True	252	0.0	
_27159_1_e	CHIA	e	0	True	252	0.0	
_54682_1_e	MANSC1	e	0	True	252	0.0	
_1118_1_e	CHIT1	e	0	True	252	0.0	
_27159_2_c	CHIA	c	0	True	252	0.0	
_171425_1_m	CLYBL	m	0	True	252	0.0	
_171425_2_m	CLYBL	m	0	True	252	0.0	
_1159_1_c	CKMT1B	c	0	True	252	0.0	
_1160_1_c	CKMT2	c	0	True	252	0.0	
_8824_1_m	CES2	m	0	True	252	0.0	
_10229_1_g	COQ7	g	0	True	252	0.0	
_1384_1_x	CRAT	x	0	True	252	0.0	
_1384_2_r	CRAT	r	0	True	252	0.0	
_1384_3_m	CRAT	m	0	True	252	0.0	
_1384_2_c	CRAT	c	0	True	252	0.0	
_10975_1_c_1537_1_c_27089_1_c_29796_2_c_4519_1_c_7381_1_c_7384_1_c_7385_1_c_7386_1_c_7388_1_c	UQCR11:CYC1:UQCRQ:UQCR10:CYTB:UQCRB:UQCRC1:UQCRC2:UQCRFS1:UQCRH	c	0	True	297	0.0	
_10975_1_c_1537_1_c_27089_1_c_29796_1_c_4519_1_c_7381_1_c_7384_1_c_7385_1_c_7386_1_c_7388_1_c	UQCR11:CYC1:UQCRQ:UQCR10:CYTB:UQCRB:UQCRC1:UQCRC2:UQCRFS1:UQCRH	c	0	True	297	0.0	
_2805_1_m	GOT1	m	0	True	252	0.0	
_2806_1_c	GOT2	c	0	True	252	0.0	
_7371_1_m	UCK2	m	0	True	252	0.0	
_83549_1_m	UCK1	m	0	True	252	0.0	
_51727_1_m	CMPK1	m	0	True	252	0.0	
_26289_1_n	AK5	n	0	True	252	0.0	
_26289_2_n	AK5	n	0	True	252	0.0	
_1607_1_n	DGKB	n	0	True	252	0.0	
_8525_2_n	DGKZ	n	0	True	252	0.0	
_160851_1_n	DGKH	n	0	True	252	0.0	
_1608_1_n	DGKG	n	0	True	252	0.0	
_1607_2_n	DGKB	n	0	True	252	0.0	
_8527_1_n	DGKD	n	0	True	252	0.0	
_1606_1_n	DGKA	n	0	True	252	0.0	
_160851_2_n	DGKH	n	0	True	252	0.0	
_8526_1_n	DGKE	n	0	True	252	0.0	
_8525_3_n	DGKZ	n	0	True	252	0.0	
_8527_2_n	DGKD	n	0	True	252	0.0	
_1609_1_n	DGKQ	n	0	True	252	0.0	
_1610_1_c	DAO	c	0	True	252	0.0	
_2745_1_x	GLRX	x	0	True	252	0.0	
_51022_2_x	GLRX2	x	0	True	252	0.0	
_51022_1_x	GLRX2	x	0	True	252	0.0	
_8528_2_c	DDO	c	0	True	252	0.0	
_8528_1_c	DDO	c	0	True	252	0.0	
_1633_1_c	DCK	c	0	True	252	0.0	
_978_1_n	CDA	n	0	True	252	0.0	
_3992_1_x	FADS1	x	0	True	252	0.0	
_2987_1_m	GUK1	m	0	True	252	0.0	
_1716_5_c	DGUOK	c	0	True	252	0.0	
_1716_4_c	DGUOK	c	0	True	252	0.0	
_1716_2_c	DGUOK	c	0	True	252	0.0	
_1716_3_c	DGUOK	c	0	True	252	0.0	
_1717_1_c	DHCR7	c	0	True	252	0.0	
_8560_1_m	DEGS1	m	0	True	252	0.0	
_8560_2_m	DEGS1	m	0	True	252	0.0	
_51805_1_c	COQ3	c	0	True	252	0.0	
_9453_1_x	GGPS1	x	0	True	252	0.0	
_2224_1_m	FDPS	m	0	True	252	0.0	
_29958_1_c	DMGDH	c	0	True	252	0.0	
_1787_5_c	TRDMT1	c	0	True	252	0.0	
_1788_4_c	DNMT3A	c	0	True	252	0.0	
_1787_2_c	TRDMT1	c	0	True	252	0.0	
_1787_6_c	TRDMT1	c	0	True	252	0.0	
_1788_2_c	DNMT3A	c	0	True	252	0.0	
_1789_1_c	DNMT3B	c	0	True	252	0.0	
_1787_1_c	TRDMT1	c	0	True	252	0.0	
_1789_4_c	DNMT3B	c	0	True	252	0.0	
_1789_3_c	DNMT3B	c	0	True	252	0.0	
_1788_1_c	DNMT3A	c	0	True	252	0.0	
_1786_1_c	DNMT1	c	0	True	252	0.0	
_1787_3_c	TRDMT1	c	0	True	252	0.0	
_1789_2_c	DNMT3B	c	0	True	252	0.0	
_1788_3_c	DNMT3A	c	0	True	252	0.0	
_1787_4_c	TRDMT1	c	0	True	252	0.0	
_57171_1_c	DOLPP1	c	0	True	252	0.0	
_79087_1_r	ALG12	r	0	True	252	0.0	
_6570_1_x	SLC18A1	x	0	True	252	0.0	
_6571_1_x	SLC18A2	x	0	True	252	0.0	
_669_1_m	BPGM	m	0	True	252	0.0	
_5223_1_m	PGAM1	m	0	True	252	0.0	
_5224_2_m	PGAM2	m	0	True	252	0.0	
_5224_1_m	PGAM2	m	0	True	252	0.0	
_669_2_m	BPGM	m	0	True	252	0.0	
_7083_1_m	TK1	m	0	True	252	0.0	
_1854_1_c	DUT	c	0	True	252	0.0	
_1892_1_x	ECHS1	x	0	True	252	0.0	
_3030_1_r_3032_1_r	HADHA:HADHB	r	0	True	297	0.0	
_13_1_c	AADAC	c	0	True	252	0.0	
_64772_1_l	ENGASE	l	0	True	252	0.0	
_6783_1_m	SULT1E1	m	0	True	252	0.0	
_6817_4_m	SULT1A1	m	0	True	252	0.0	
_6817_1_m	SULT1A1	m	0	True	252	0.0	
_6817_3_m	SULT1A1	m	0	True	252	0.0	
_6817_2_m	SULT1A1	m	0	True	252	0.0	
_6817_5_m	SULT1A1	m	0	True	252	0.0	
_2110_1_c	ETFDH	c	0	True	252	0.0	
_8790_1_g	FPGT	g	0	True	252	0.0	
_2530_4_c	FUT8	c	0	True	252	0.0	
_2530_1_c	FUT8	c	0	True	252	0.0	
_2530_3_c	FUT8	c	0	True	252	0.0	
_2530_2_c	FUT8	c	0	True	252	0.0	
_2530_5_c	FUT8	c	0	True	252	0.0	
_116285_1_c	ACSM1	c	0	True	252	0.0	
_35_1_x	ACADS	x	0	True	252	0.0	
_30_1_m_3295_1_m_51_1_m	ACAA1:HSD17B4:ACOX1	m	0	True	297	0.0	
_1962_1_m_30_1_m_51_1_m	EHHADH:ACAA1:ACOX1	m	0	True	297	0.0	
_1962_1_m_30_1_m_51_2_m	EHHADH:ACAA1:ACOX1	m	0	True	297	0.0	
_30_1_m_3295_1_m_51_2_m	ACAA1:HSD17B4:ACOX1	m	0	True	297	0.0	
_35_1_c	ACADS	c	0	True	252	0.0	
_2203_1_m	FBP1	m	0	True	252	0.0	
_5210_1_m	PFKFB4	m	0	True	252	0.0	
_5207_1_m	PFKFB1	m	0	True	252	0.0	
_5209_1_m	PFKFB3	m	0	True	252	0.0	
_5208_1_m	PFKFB2	m	0	True	252	0.0	
_8789_1_m	FBP2	m	0	True	252	0.0	
_2235_1_c	FECH	c	0	True	252	0.0	
_2235_2_c	FECH	c	0	True	252	0.0	
_79901_1_c	CYBRD1	c	0	True	252	0.0	
_4522_1_m	MTHFD1	m	0	True	252	0.0	
_286297_1_m	null	m	0	True	252	0.0	
_25902_1_c	MTHFD1L	c	0	True	252	0.0	
_2519_1_l	FUCA2	l	0	True	252	0.0	
_2517_1_e	FUCA1	e	0	True	252	0.0	
_2517_1_c	FUCA1	c	0	True	252	0.0	
_2184_1_m	FAH	m	0	True	252	0.0	
_1468_1_g	SLC25A10	g	0	True	252	0.0	
_10690_1_c	FUT9	c	0	True	252	0.0	
_85365_1_g	ALG2	g	0	True	252	0.0	
_85365_2_g	ALG2	g	0	True	252	0.0	
_9334_1_c	B4GALT5	c	0	True	252	0.0	
_2683_1_c	B4GALT1	c	0	True	252	0.0	
_8704_1_c	B4GALT2	c	0	True	252	0.0	
_8703_1_c	B4GALT3	c	0	True	252	0.0	
_8704_2_c	B4GALT2	c	0	True	252	0.0	
_2820_1_m	GPD2	m	0	True	252	0.0	
_5832_1_c	ALDH18A1	c	0	True	252	0.0	
_132789_1_r	GNPDA2	r	0	True	252	0.0	
_10007_1_r	GNPDA1	r	0	True	252	0.0	
_9563_1_c	H6PD	c	0	True	252	0.0	
_2539_1_r	G6PD	r	0	True	252	0.0	
_2581_1_c	GALC	c	0	True	252	0.0	
_2583_1_c	B4GALNT1	c	0	True	252	0.0	
_2584_1_g	GALK1	g	0	True	252	0.0	
_2585_2_g	GALK2	g	0	True	252	0.0	
_2585_1_g	GALK2	g	0	True	252	0.0	
_26290_1_c	GALNT8	c	0	True	252	0.0	
_79695_1_c	GALNT12	c	0	True	252	0.0	
_2589_1_c	GALNT1	c	0	True	252	0.0	
_50614_1_c	GALNT9	c	0	True	252	0.0	
_8693_1_c	GALNT4	c	0	True	252	0.0	
_55568_2_c	GALNT10	c	0	True	252	0.0	
_114805_1_c	GALNT13	c	0	True	252	0.0	
_11226_1_c	GALNT6	c	0	True	252	0.0	
_117248_1_c	GALNT15	c	0	True	252	0.0	
_11227_1_c	GALNT5	c	0	True	252	0.0	
_55568_1_c	GALNT10	c	0	True	252	0.0	
_2590_1_c	GALNT2	c	0	True	252	0.0	
_51809_1_c	GALNT7	c	0	True	252	0.0	
_79623_1_c	GALNT14	c	0	True	252	0.0	
_63917_1_c	GALNT11	c	0	True	252	0.0	
_2591_1_c	GALNT3	c	0	True	252	0.0	
_6523_1_g	SLC5A1	g	0	True	252	0.0	
_126792_1_c	B3GALT6	c	0	True	252	0.0	
_200010_1_g	SLC5A9	g	0	True	252	0.0	
_11285_1_c	B4GALT7	c	0	True	252	0.0	
_6513_1_e	SLC2A1	e	0	True	252	0.0	
_6517_1_e	SLC2A4	e	0	True	252	0.0	
_6514_1_e	SLC2A2	e	0	True	252	0.0	
_8972_1_c	MGAM	c	0	True	252	0.0	
_2618_1_l	GART	l	0	True	252	0.0	
_2618_2_l	GART	l	0	True	252	0.0	
_175_1_c	AGA	c	0	True	252	0.0	
_2629_4_g	GBA	g	0	True	252	0.0	
_2629_1_g	GBA	g	0	True	252	0.0	
_2629_3_g	GBA	g	0	True	252	0.0	
_2629_2_g	GBA	g	0	True	252	0.0	
_2629_5_g	GBA	g	0	True	252	0.0	
_26301_1_c	GBGT1	c	0	True	252	0.0	
_1738_1_c_2653_1_c_2731_1_c_275_1_c	DLD:GCSH:GLDC:AMT	c	0	True	297	0.0	
_2651_1_c	GCNT2	c	0	True	252	0.0	
_7264_1_e	TSTA3	e	0	True	252	0.0	
_8836_1_c	GGH	c	0	True	252	0.0	
_6470_1_m	SHMT1	m	0	True	252	0.0	
_6470_2_m	SHMT1	m	0	True	252	0.0	
_6472_1_c	SHMT2	c	0	True	252	0.0	
_2588_1_c_2720_1_c_4758_1_c_5476_1_c	GALNS:GLB1:NEU1:CTSA	c	0	True	297	0.0	
_2720_1_c_5476_1_c	GLB1:CTSA	c	0	True	297	0.0	
_2632_1_l	GBE1	l	0	True	252	0.0	
_2990_1_g	GUSB	g	0	True	252	0.0	
_27087_2_c	B3GAT1	c	0	True	252	0.0	
_135152_1_c	B3GAT2	c	0	True	252	0.0	
_27087_1_c	B3GAT1	c	0	True	252	0.0	
_26229_1_c	B3GAT3	c	0	True	252	0.0	
_4669_1_g	NAGLU	g	0	True	252	0.0	
_64579_1_c	NDST4	c	0	True	252	0.0	
_3340_1_c	NDST1	c	0	True	252	0.0	
_9348_1_c	NDST3	c	0	True	252	0.0	
_8509_1_c	NDST2	c	0	True	252	0.0	
_2131_1_c_2132_2_c	EXT1:EXT2	c	0	True	297	0.0	
_2137_1_c	EXTL3	c	0	True	252	0.0	
_2131_1_c_2132_1_c	EXT1:EXT2	c	0	True	297	0.0	
_2134_1_c	EXTL1	c	0	True	252	0.0	
_6510_1_r	SLC1A5	r	0	True	252	0.0	
_2571_1_m	GAD1	m	0	True	252	0.0	
_2572_1_m	GAD2	m	0	True	252	0.0	
_2571_2_m	GAD1	m	0	True	252	0.0	
_2747_1_c	GLUD2	c	0	True	252	0.0	
_2746_1_c	GLUD1	c	0	True	252	0.0	
_10841_1_m	FTCD	m	0	True	252	0.0	
_10841_2_m	FTCD	m	0	True	252	0.0	
_2744_1_c	GLS	c	0	True	252	0.0	
_27165_2_c	GLS2	c	0	True	252	0.0	
_27165_1_c	GLS2	c	0	True	252	0.0	
_2639_2_c	GCDH	c	0	True	252	0.0	
_3939_1_x	LDHA	x	0	True	252	0.0	
_55293_1_x	UEVLD	x	0	True	252	0.0	
_3939_1_x_3945_1_x	LDHA:LDHB	x	0	True	297	0.0	
_197257_1_x	LDHD	x	0	True	252	0.0	
_92483_1_x	LDHAL6B	x	0	True	252	0.0	
_3945_1_x	LDHB	x	0	True	252	0.0	
_160287_1_x	LDHAL6A	x	0	True	252	0.0	
_3948_1_x	LDHC	x	0	True	252	0.0	
_197257_2_x	LDHD	x	0	True	252	0.0	
_3948_2_x	LDHC	x	0	True	252	0.0	
_54363_1_c	HAO1	c	0	True	252	0.0	
_51179_2_c	HAO2	c	0	True	252	0.0	
_51179_1_c	HAO2	c	0	True	252	0.0	
_2628_1_m	GATM	m	0	True	252	0.0	
_23464_1_c	GCAT	c	0	True	252	0.0	
_9380_1_m	GRHPR	m	0	True	252	0.0	
_2710_2_x	GK	x	0	True	252	0.0	
_2712_1_x	GK2	x	0	True	252	0.0	
_2710_1_x	GK	x	0	True	252	0.0	
_2713_1_x	GK3P	x	0	True	252	0.0	
_84264_2_m	HAGHL	m	0	True	252	0.0	
_84264_1_m	HAGHL	m	0	True	252	0.0	
_5226_1_r	PGD	r	0	True	252	0.0	
_284098_1_r	PIGW	r	0	True	252	0.0	
_54965_1_c_93183_1_c	PIGX:PIGM	c	0	True	297	0.0	
_7001_3_e	PRDX2	e	0	True	252	0.0	
_5052_3_e	PRDX1	e	0	True	252	0.0	
_2877_1_e	GPX2	e	0	True	252	0.0	
_2876_2_e	GPX1	e	0	True	252	0.0	
_5052_2_e	PRDX1	e	0	True	252	0.0	
_2876_1_e	GPX1	e	0	True	252	0.0	
_5052_1_e	PRDX1	e	0	True	252	0.0	
_7001_1_e	PRDX2	e	0	True	252	0.0	
_2879_1_e	GPX4	e	0	True	252	0.0	
_7001_2_e	PRDX2	e	0	True	252	0.0	
_2878_1_m	GPX3	m	0	True	252	0.0	
_257202_1_m	GPX6	m	0	True	252	0.0	
_10935_1_c	PRDX3	c	0	True	252	0.0	
_10935_2_c	PRDX3	c	0	True	252	0.0	
_761_1_m	CA3	m	0	True	252	0.0	
_771_1_m	CA12	m	0	True	252	0.0	
_377677_1_m	CA13	m	0	True	252	0.0	
_762_1_m	CA4	m	0	True	252	0.0	
_766_2_m	CA7	m	0	True	252	0.0	
_23632_1_m	CA14	m	0	True	252	0.0	
_766_1_m	CA7	m	0	True	252	0.0	
_771_2_m	CA12	m	0	True	252	0.0	
_759_1_m	CA1	m	0	True	252	0.0	
_768_1_m	CA9	m	0	True	252	0.0	
_760_1_m	CA2	m	0	True	252	0.0	
_763_1_r	CA5A	r	0	True	252	0.0	
_11238_1_r	CA5B	r	0	True	252	0.0	
_55650_1_c	PIGV	c	0	True	252	0.0	
_10026_1_m_128869_1_m_51604_1_m_8733_1_m_94005_1_m	PIGK:PIGU:PIGT:GPAA1:PIGS	m	0	True	297	0.0	
_3028_1_x	HSD17B10	x	0	True	252	0.0	
_3033_1_x	HADH	x	0	True	252	0.0	
_27235_1_c	COQ2	c	0	True	252	0.0	
_3081_1_m	HGD	m	0	True	252	0.0	
