!!SBtab SBtabVersion="0.8" Document="recon2.v02" TableType="Reaction" TableName="Reaction"								
!Reaction	!Name	!ReactionFormula	!Location	!Regulator	!KineticLaw	!SBOTerm	!IsReversible	!Identifiers:obo.eco
R_HIVCACBP	transport of 3-hydroxyisovalerylcoa from mitochondria into the cytosol	M_3ivcoa_m <=> M_3ivcoa_c		_1622_1_c	FLUX_VALUE	185	True	
R_HIVCRNe	transport of 3-hydroxy-isovaleryl carnitine into extra cellular space	M_3ivcrn_c <=> M_3ivcrn_e			FLUX_VALUE	185	False	
R_HOCDACBP	transport of (S)-3-Hydroxyoctadecanoyl-CoA from mitochondria into the cytosol	M_3hodcoa_m <=> M_3hodcoa_c		_1622_1_c	FLUX_VALUE	185	True	
R_HOCTDACBP	transport of 3-hydroxyoctadecenoylcoa from mitochondria into the cytosol	M_3octdece1coa_m <=> M_3octdece1coa_c		_1622_1_c	FLUX_VALUE	185	True	
R_HOCTDEC2CRNe	transport of 3-hydroxyoctadecadienoyl carnitine into extra cellular space	M_3octdec2crn_c <=> M_3octdec2crn_e			FLUX_VALUE	185	False	
R_HOCTDECCRNe	transport of 3-hydroxyoctadecanoyl carnitine into extra cellular space	M_3octdeccrn_c <=> M_3octdeccrn_e			FLUX_VALUE	185	False	
R_HTDCACBP	transport of (S)-3-Hydroxytetradecanoyl-CoA from mitochondria into the cytosol	M_3htdcoa_m <=> M_3htdcoa_c		_1622_1_c	FLUX_VALUE	185	True	
R_HTDCRNe	transport of 3-hydroxy-tetradecanoyl carnitine into extra cellular space	M_3tdcrn_c <=> M_3tdcrn_e			FLUX_VALUE	185	False	
R_IVCOAACBP	transport of Isovaleryl-CoA from mitochondria into cytosol	M_ivcoa_m <=> M_ivcoa_c		_1622_1_c	FLUX_VALUE	185	False	
R_IVCRNe	transport of isovaleryl carnitine into the extra cellular space	M_ivcrn_c <=> M_ivcrn_e			FLUX_VALUE	185	False	
R_LGNCCOAtcx	transport of lignocericyl coenzyme A from cytosol to peroxisome.	M_h2o_c + M_atp_c + M_lgnccoa_c <=> M_adp_c + M_h_c + M_pi_c + M_lgnccoa_x		_215_1_c_225_1_c	FLUX_VALUE	185	False	
R_NRVNCCOAtxc	transport of nervonylcoa into peroxisomes	M_h2o_c + M_atp_c + M_nrvnccoa_c <=> M_adp_c + M_h_c + M_pi_c + M_nrvnccoa_x		_215_1_c_225_1_c	FLUX_VALUE	185	False	
R_OCD11COACPT1	transport of 11-octadecenoyl carnitine into the mitochondrial matrix	M_crn_c + M_octd11ecoa_c <=> M_coa_c + M_ocdececrn_c		_1374_1_c|_1375_1_c|_126129_1_c	FLUX_VALUE	176	True	
R_OCD11CRNCACT	transport of 11-octadecenoyl carnitine into the mitochondrial matrix	M_ocdececrn_c <=> M_ocdececrn_m		_788_1_c	FLUX_VALUE	185	True	
R_OCD11CRNCPT2	transport of 11-octadecenoyl carnitine into the mitochondrial matrix	M_coa_m + M_ocdececrn_m <=> M_crn_m + M_octd11ecoa_m		_1376_1_m	FLUX_VALUE	176	True	
R_OCT11EFATP	uptake of vaccenic acid by cells	M_atp_c + M_coa_c + M_vacc_e <=> M_amp_c + M_ppi_c + M_octd11ecoa_c		_376497_1_c|_11001_1_c|_11000_1_c|_10999_1_c|_10998_1_c|_28965_1_c	FLUX_VALUE	185	False	
R_OCTDEC2ACBP	transport of 3-hydroxyoctadecadienoyl coa from mitochondria into cytosol	M_3ocddcoa_m <=> M_3ocddcoa_c		_1622_1_c	FLUX_VALUE	185	True	
R_OCTDECCACT	transport of Octadecenoyl-CoA into mitochondrial matrix	M_octdececrn_c <=> M_octdececrn_m		_788_1_c	FLUX_VALUE	185	True	
R_OCTDECCPT1	transport of Octadecenoyl-CoA into mitochondrial matrix	M_crn_c + M_octdececoa_c <=> M_coa_c + M_octdececrn_c		_1374_1_c|_1375_1_c|_126129_1_c	FLUX_VALUE	176	True	
R_OCTDECCPT2	transport of Octadecenoyl-CoA into mitochondrial matrix	M_coa_m + M_octdececrn_m <=> M_crn_m + M_octdececoa_m		_1376_1_m	FLUX_VALUE	176	True	
R_OCTDECE1CRNe	transport of 3-hydroxy-octadecenoyl carnitine into extra cellular space	M_3octdece1crn_c <=> M_3octdece1crn_e			FLUX_VALUE	185	False	
R_sink_octdececoa_LPAREN_c_RPAREN_	OCTDECECOASINK	M_octdececoa_c <=> 			FLUX_VALUE	176	True	
R_OMHDEACIDTD	transport of w-hydroxydecanoic acid by diffusion	M_omhdecacid_r <=> M_omhdecacid_c			FLUX_VALUE	185	True	
R_OMHDOCOSACTD	transport of w-hydroxydocosanoic acid by diffusion	M_omhdocosac_r <=> M_omhdocosac_c			FLUX_VALUE	185	True	
R_OMHPALTD	transport of w-hydroxypalmitic acid by diffusion	M_omhpal_r <=> M_omhpal_c			FLUX_VALUE	185	True	
R_PRISTCOAtcx	transport of pristanoylcoa from cytosol to peroxisomes.	M_h2o_c + M_atp_c + M_pristcoa_c <=> M_adp_c + M_h_c + M_pi_c + M_pristcoa_x		_5825_1_c	FLUX_VALUE	185	False	
R_SBCOAACOTx	thioesterification of suberyl coa for release into cytosol	M_h2o_x + M_sbcoa_x <=> M_h_x + M_coa_x + M_subeac_x		_10005_1_x	FLUX_VALUE	176	False	
R_SCP21cx	transport of phytanoylcoa from cytosol to peroxisomes.	M_h2o_c + M_atp_c + M_phytcoa_c <=> M_adp_c + M_h_c + M_pi_c + M_phytcoa_x		_5825_1_c	FLUX_VALUE	185	False	
R_SEBACACT	activation of sebacic acidd	M_atp_c + M_coa_c + M_sebacid_c <=> M_amp_c + M_ppi_c + M_sebcoa_c			FLUX_VALUE	176	False	
R_SEBACIDTD	transport of sebacic acid into cytosol (diffusion)	M_sebacid_x <=> M_sebacid_c			FLUX_VALUE	185	True	
R_SEBCOACROT	production of sebacoyl carnitine	M_crn_x + M_sebcoa_x <=> M_coa_x + M_c10dc_x		_54677_1_x	FLUX_VALUE	176	True	
R_SEBCOAPET	thioesterification of sebacoylcoa for release into cytosol	M_h2o_x + M_sebcoa_x <=> M_h_x + M_coa_x + M_sebacid_x		_10005_1_x	FLUX_VALUE	176	False	
R_STCOATxc	transport of Stearoyl-CoA from cytosol to peroxisomes	M_h2o_c + M_atp_c + M_stcoa_c <=> M_adp_c + M_h_c + M_pi_c + M_stcoa_x		_215_1_c	FLUX_VALUE	185	True	
R_STRDNCCOAtxc	transport of stearidonylcoa into peroxisomes.	M_h2o_c + M_atp_c + M_strdnccoa_c <=> M_adp_c + M_h_c + M_pi_c + M_strdnccoa_x		_215_1_c	FLUX_VALUE	185	False	
R_SUBEACTD	transport of suberic acid into cytosol (diffusion)	M_subeac_x <=> M_subeac_c			FLUX_VALUE	185	True	
R_SUBERCACT	transport of suberyl carnitine into cytosol	M_c8dc_x <=> M_c8dc_c		_788_1_c	FLUX_VALUE	185	True	
R_SUBERCROT	production of suberyl carnitine	M_crn_x + M_sbcoa_x <=> M_coa_x + M_c8dc_x		_54677_1_x	FLUX_VALUE	176	True	
R_SUBERICACT	activation of suberic acid for formation of suberyl carnitine	M_atp_c + M_coa_c + M_subeac_c <=> M_amp_c + M_ppi_c + M_sbcoa_c			FLUX_VALUE	176	False	
R_SUCCACT	activation of succinate	M_atp_c + M_coa_c + M_succ_c <=> M_amp_c + M_ppi_c + M_succoa_c			FLUX_VALUE	176	False	
R_SUCCCROT	production of succinyl carnitine	M_crn_x + M_succoa_x <=> M_coa_x + M_c4dc_x		_54677_1_x	FLUX_VALUE	176	True	
R_SUCCOAPET	thioesterification of succinyl coa for release into cytosol	M_h2o_x + M_succoa_x <=> M_h_x + M_coa_x + M_succ_x		_122970_1_x|_10005_1_x	FLUX_VALUE	176	False	
R_SUCCTD	transport of succinate by diffusion	M_succ_x <=> M_succ_c			FLUX_VALUE	185	True	
R_TDCRNe	transport of myristoyl carnitine into extra cellular space	M_tdcrn_c <=> M_tdcrn_e			FLUX_VALUE	185	False	
R_sink_tetdec2coa_LPAREN_c_RPAREN_	TETDEC2COASINK	M_tetdec2coa_c <=> 			FLUX_VALUE	176	True	
R_TETDEC2CRNe	trnasport of tetradecadienoyl carnitine into extra cellular space	M_tetdec2crn_c <=> M_tetdec2crn_e			FLUX_VALUE	185	False	
R_sink_tetdece1coa_LPAREN_c_RPAREN_	TETDECE1COASINK	M_tetdece1coa_c <=> 			FLUX_VALUE	176	True	
R_TETDECE1CRNe	transport of tetradecenoyl carnitine into extra cellular space	M_tetdece1crn_c <=> M_tetdece1crn_e			FLUX_VALUE	185	False	
R_TIGCRNe	transport of tiglyl carnitine into the extra cellular fluid	M_c51crn_c <=> M_c51crn_e			FLUX_VALUE	185	False	
R_34DHPHELAT1tc	transport of 3,4-Dihydroxy-L-phenylalanine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.	M_34dhphe_e + M_leu_L_c <=> M_34dhphe_c + M_leu_L_e		_6520_1_c_8140_1_c	FLUX_VALUE	185	False	
R_4OHPROIMINOtc	transport of L-OH-Proline by the apical IMINO amino acid transporters in kidney and intestine	2 M_na1_e + M_cl_e + M_4hpro_LT_e <=> 2 M_na1_c + M_cl_c + M_4hpro_LT_c		_54716_1_c_57393_1_c	FLUX_VALUE	185	False	
R_ALAALACNc	ALAALACNc	M_h2o_c + M_alaala_c <=> 2 M_ala_L_c		_84735_1_c|_55748_1_c	FLUX_VALUE	176	True	
R_ALAALAPEPT1tc	transport of Alanylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_alaala_e <=> M_h_c + M_alaala_c		_6564_1_c	FLUX_VALUE	185	False	
R_ALAATB0tc	transport of L-Alanine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_ala_L_e + M_cl_e <=> 2 M_na1_c + M_ala_L_c + M_cl_c		_11254_1_c	FLUX_VALUE	185	False	
R_ALAyLATthc	transport of Alanine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	M_h_e + M_ala_L_e + M_arg_L_c <=> M_h_c + M_ala_L_c + M_arg_L_e		_9056_1_c|_6520_1_c_9057_1_c	FLUX_VALUE	185	False	
R_ARGATB0tc	transport of L-Arginine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_arg_L_e + M_cl_e <=> 2 M_na1_c + M_arg_L_c + M_cl_c		_11254_1_c	FLUX_VALUE	185	False	
R_ASCBSVCTtc	transport of L-Ascorbate by SVCT1 or SVCT2 transporter	M_h2o_c + M_atp_c + 2 M_na1_e + M_ascb_L_e <=> M_adp_c + M_h_c + M_pi_c + 2 M_na1_c + M_ascb_L_c		_9963_1_c|_9962_1_c	FLUX_VALUE	185	False	
R_ASNATB0tc	transport of L-Asparagine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_asn_L_e + M_cl_e <=> 2 M_na1_c + M_asn_L_c + M_cl_c		_11254_1_c	FLUX_VALUE	185	False	
R_ASNPHELAT2tc	transport of L-Asparagine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.	M_asn_L_e + M_phe_L_c <=> M_asn_L_c + M_phe_L_e		_23428_1_c_6520_1_c	FLUX_VALUE	185	False	
R_BALABETAtc	transport of beta alanine into the intestinal cells by beta transport system	2 M_na1_e + M_ala_B_e + M_cl_e <=> 2 M_na1_c + M_ala_B_c + M_cl_c		_6533_1_c	FLUX_VALUE	185	False	
R_BALAPAT1tc	transport of beta alanine by PAT1 in renal and intestinal cells	M_h_e + M_ala_B_e <=> M_h_c + M_ala_B_c		_206358_1_c	FLUX_VALUE	185	False	
R_BGLUGCHe	binding of betaglucans with glycocholate in the intestinal lumen, reducing serum cholsterol levels.	M_gchola_e + M_bglc_e <=> M_glgchlo_e			FLUX_VALUE	176	False	
R_BGLUTCHLe	binding of betaglucans with taurocholate in the intestinal lumen, reducing serum cholsterol levels.	M_tchola_e + M_bglc_e <=> M_gltcho_e			FLUX_VALUE	176	False	
R_BGLUTDECHOe	binding of betaglucans with taurodeoxycholate in the intestinal lumen, reducing serum cholsterol levels.	M_bglc_e + M_tdechola_e <=> M_gltdechol_e			FLUX_VALUE	176	False	
R_BTNTe	release of biotin across the basolatral membrane	M_btn_c <=> M_btn_e			FLUX_VALUE	185	False	
R_CARPEPT1tc	transport of L-Carnosine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_carn_e <=> M_h_c + M_carn_c		_6564_1_c	FLUX_VALUE	185	False	
R_CARhPTtc	Transport of L-Carnosine by hPT3 or hPT4 peptide transporter.	M_carn_l <=> M_carn_c		_51296_1_c|_121260_1_c	FLUX_VALUE	185	False	
R_CBLTDe	release of B12 by simple diffusion	M_adocbl_c <=> M_adocbl_e			FLUX_VALUE	185	False	
R_CBLtle	transport of Adenosylcobalamin into the intestine	M_adocbl_e <=> M_adocbl_c		_2694_1_c_8029_1_c_81693_1_c	FLUX_VALUE	185	False	
R_CHOLESTTDe	CHOLESTTDe	M_chsterol_c <=> M_chsterol_e			FLUX_VALUE	185	False	
R_CYSATB0tc	transport of L-Cysteine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_cys_L_e + M_cl_e <=> 2 M_na1_c + M_cys_L_c + M_cl_c		_11254_1_c	FLUX_VALUE	185	False	
R_CYSPHELAT2tc	transport of L-Cysteine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.	M_cys_L_e + M_phe_L_c <=> M_cys_L_c + M_phe_L_e		_23428_1_c_6520_1_c	FLUX_VALUE	185	False	
R_CYSSNAT5tc	transport of L-Cysteine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.	M_h_c + M_na1_e + M_cys_L_e <=> M_h_e + M_na1_c + M_cys_L_c		_92745_1_c	FLUX_VALUE	185	True	
R_CYSTALArBATtc	transport of L-Cystine into the cell in exchange for L-Alanine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.	M_ala_L_c + M_Lcystin_e <=> M_ala_L_e + M_Lcystin_c		_11136_1_c_6519_1_c	FLUX_VALUE	185	False	
R_CYSTLEUrBATtc	transport of L-Cystine into the cell in exchange for L-Leucine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.	M_Lcystin_e + M_leu_L_c <=> M_Lcystin_c + M_leu_L_e		_11136_1_c_6519_1_c	FLUX_VALUE	185	False	
R_FOLTle	folate uptake into the enterocytes	M_h_e + M_fol_e <=> M_h_c + M_fol_c		_113235_1_c	FLUX_VALUE	185	False	
R_GALSGLT1le	transport of D-Galactose from extracellular space to cytosol of mucosal cells in small intestine	M_h2o_c + M_atp_c + 2 M_na1_e + M_gal_e <=> M_adp_c + M_h_c + M_pi_c + 2 M_na1_c + M_gal_c		_6523_1_c	FLUX_VALUE	185	False	
R_GLCSGLT1le	transport of D-glucose from extracellular space to cytosol of mucosal cells in small intestine	M_h2o_c + M_atp_c + 2 M_na1_e + M_glc_D_e <=> M_adp_c + M_h_c + M_pi_c + 2 M_na1_c + M_glc_D_c		_6523_1_c	FLUX_VALUE	185	False	
R_GLNATB0tc	Transport of L-Glutamine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_gln_L_e + M_cl_e <=> 2 M_na1_c + M_gln_L_c + M_cl_c		_11254_1_c	FLUX_VALUE	185	False	
R_GLNyLATthc	transport of Glutamine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	M_h_e + M_gln_L_e + M_arg_L_c <=> M_h_c + M_gln_L_c + M_arg_L_e		_9056_1_c|_6520_1_c_9057_1_c	FLUX_VALUE	185	False	
R_GLYGLYCNc	hydrolysis of glycylycine for uptake	M_h2o_c + M_glygly_c <=> 2 M_gly_c		_84735_1_c|_55748_1_c	FLUX_VALUE	176	True	
R_GLYGLYPEPT1tc	transport of Glycyl-glycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_glygly_e <=> M_glygly_c		_6564_1_c	FLUX_VALUE	185	False	
R_GLYLEUHYDROc	hydrolysis of Glycylleucine in the small intestine for cellular uptake	M_h2o_c + M_glyleu_c <=> M_gly_c + M_leu_L_c		_1800_1_c|_55748_1_c	FLUX_VALUE	176	True	
R_GLYLEUPEPT1tc	transport of Glycylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_glyleu_e <=> M_h_c + M_glyleu_c		_6564_1_c	FLUX_VALUE	185	False	
R_GLYPHEPEPT1tc	transport of Glycylphenylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_glyphe_e <=> M_h_c + M_glyphe_c		_6564_1_c	FLUX_VALUE	185	False	
R_GLYPROPEPT1tc	transport of Glycylproline by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_glypro_e <=> M_h_c + M_glypro_c		_6564_1_c	FLUX_VALUE	185	False	
R_GLYPROPRO1c	hydrolysis of Prolylglycine in the small intestine for cellular uptake	M_h2o_c + M_glypro_c <=> M_gly_c + M_pro_L_c		_5184_1_c	FLUX_VALUE	176	True	
R_GLYSARCNc	Hydrolysis of glycylsarcosine for uptake	M_h2o_c + M_glysar_c <=> M_gly_c + M_sarcs_c		_1200_1_c	FLUX_VALUE	176	True	
R_GLYSARPEPT1tc	Transport of Glycylsarcosine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine, renal cells and brain.	M_h_e + M_glysar_e <=> M_h_c + M_glysar_c		_6564_1_c	FLUX_VALUE	185	False	
R_GLYSNAT5tc	transport of Glycine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.	M_h_c + M_na1_e + M_gly_e <=> M_h_e + M_na1_c + M_gly_c		_92745_1_c	FLUX_VALUE	185	True	
R_GUMDCHAe	binding of guar gums with deoxyxholic acid in the intestinal lumen, reducing serum cholsterol levels.	M_gum_e + M_dchac_e <=> M_gumdchac_e			FLUX_VALUE	176	False	
R_GUMGCHLe	Binding of guar gums with glycocholate in the intestinal lumen, reducing serum cholsterol levels.	M_gchola_e + M_gum_e <=> M_gumgchol_e			FLUX_VALUE	176	False	
R_GUMTCHOLe	Binding of guar gums with taurocholate in the intestinal lumen, reducing serum cholsterol levels.	M_tchola_e + M_gum_e <=> M_gumtchol_e			FLUX_VALUE	176	False	
R_HISCAT1	Transport of L-Histidine by y+ transporter	M_his_L_c <=> M_his_L_e		_6541_1_c	FLUX_VALUE	185	True	
R_HISSNAT5tc	Transport of L-Histidine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.	M_h_c + M_na1_e + M_his_L_e <=> M_h_e + M_na1_c + M_his_L_c		_92745_1_c	FLUX_VALUE	185	True	
R_HIShPTtc	Transport of L-Histidine by hPT3 or hPT4 peptide transporters.	M_h_l + M_his_L_l <=> M_h_c + M_his_L_c		_51296_1_c|_121260_1_c	FLUX_VALUE	185	False	
R_HISyLATtc	Transport of L-Histidine by y+LAT1 or y+LAT2 transporters in small intestine and kidney	M_na1_e + M_arg_L_c + M_his_L_e <=> M_na1_c + M_arg_L_e + M_his_L_c		_9056_1_c|_6520_1_c_9057_1_c	FLUX_VALUE	185	False	
R_HISyLATthc	Transport of Histidine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	M_h_e + M_arg_L_c + M_his_L_e <=> M_h_c + M_arg_L_e + M_his_L_c		_9056_1_c|_6520_1_c_9057_1_c	FLUX_VALUE	185	False	
R_HPETFABP1tc	transport of 5-HPETE into the enterocytes	2 M_5HPET_c <=> 2 M_5HPET_r		_2168_1_c	FLUX_VALUE	185	True	
R_ILEATB0tc	Transport of L-Isoleucine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_cl_e + M_ile_L_e <=> 2 M_na1_c + M_cl_c + M_ile_L_c		_11254_1_c	FLUX_VALUE	185	False	
R_ILELAT1tc	transport of L-Isoleucine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.	M_ile_L_e + M_leu_L_c <=> M_leu_L_e + M_ile_L_c		_6520_1_c_8140_1_c	FLUX_VALUE	185	False	
R_ILEPHELAT2tc	transport of L-Isoleucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.	M_ile_L_e + M_phe_L_c <=> M_phe_L_e + M_ile_L_c		_23428_1_c_6520_1_c	FLUX_VALUE	185	False	
R_LEUATB0tc	Transport of L-Leucine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_cl_e + M_leu_L_e <=> 2 M_na1_c + M_cl_c + M_leu_L_c		_11254_1_c	FLUX_VALUE	185	False	
R_LEUGLYPEPT1tc	transport of Leucylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_leugly_e <=> M_h_c + M_leugly_c		_6564_1_c	FLUX_VALUE	185	False	
R_LEULEULAPc	hydrolysis of Leucylleucine in the small intestine for cellular uptake	M_h2o_c + M_leuleu_c <=> 2 M_leu_L_c		_51056_1_c	FLUX_VALUE	176	True	
R_LEULEUPEPT1tc	transport of Leucylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_leuleu_e <=> M_h_c + M_leuleu_c		_6564_1_c	FLUX_VALUE	185	False	
R_LEUPHELAT2tc	Transport of L-Leucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine.	M_leu_L_e + M_phe_L_c <=> M_phe_L_e + M_leu_L_c		_23428_1_c_6520_1_c	FLUX_VALUE	185	True	
R_LEUyLAThtc	transport of Leucine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	M_h_e + M_arg_L_c + M_leu_L_e <=> M_h_c + M_arg_L_e + M_leu_L_c		_9056_1_c|_6520_1_c_9057_1_c	FLUX_VALUE	185	False	
R_LINOFATPtc	uptake of linoleic acid by the enterocytes	M_atp_c + M_coa_c + M_lnlc_e <=> M_amp_c + M_ppi_c + M_lnlccoa_c		_10999_1_c	FLUX_VALUE	185	False	
R_LYSATB0tc	transport of L-Lysine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_lys_L_e + M_cl_e <=> 2 M_na1_c + M_lys_L_c + M_cl_c		_11254_1_c	FLUX_VALUE	185	False	
R_METATB0tc	transport of L-Methionine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_cl_e + M_met_L_e <=> 2 M_na1_c + M_met_L_c + M_cl_c		_11254_1_c	FLUX_VALUE	185	False	
R_METyLATthc	transport of Methionine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	M_h_e + M_arg_L_c + M_met_L_e <=> M_h_c + M_arg_L_e + M_met_L_c		_9056_1_c|_6520_1_c_9057_1_c	FLUX_VALUE	185	False	
R_MTHFTe	transport of THF into the protal blood	M_5mthf_c <=> M_5mthf_e			FLUX_VALUE	185	False	
R_NACDe	release of nicotinate at the basolateral surface	M_nac_c <=> M_nac_e			FLUX_VALUE	185	False	
R_NACHORCTL3le	NACHORCTL3le	M_h_e + M_nac_e <=> M_h_c + M_nac_c		_9390_1_c	FLUX_VALUE	185	False	
R_NCAMDe	release of nicotinamide at the basolateral surface	M_ncam_c <=> M_ncam_e			FLUX_VALUE	185	False	
R_OAADC	oxaloacetate decarboxylase	M_h_c + M_oaa_c <=> M_pyr_c + M_co2_c			FLUX_VALUE	176	False	
R_OCDEAFABP1tc	Transport of octadecenoyl coA into the enterocytes	2 M_ocdcea_c <=> 2 M_ocdcea_r		_2168_1_c	FLUX_VALUE	185	True	
R_OLEICFATPtc	uptake of octadecenoate by the enterocytes	M_atp_c + M_coa_c + M_ocdcea_e <=> M_amp_c + M_ppi_c + M_odecoa_c		_10999_1_c	FLUX_VALUE	185	False	
R_ORNALArBATtc	transport of L-Ornithine into the cell in exchange for L-Alanine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.	M_ala_L_c + M_orn_e <=> M_orn_c + M_ala_L_e		_11136_1_c_6519_1_c	FLUX_VALUE	185	False	
R_ORNLEUrBATtc	transport of L-Ornithine  into the cell in exchange for L-Leucine by b0,+AT transporter at the apical surfaces of the membranes of small intestine and renal cells.	M_orn_e + M_leu_L_c <=> M_orn_c + M_leu_L_e		_11136_1_c_6519_1_c	FLUX_VALUE	185	False	
R_PALFATPtc	uptake of Hexadecanoate by the enterocytes	M_atp_c + M_coa_c + M_hdca_e <=> M_amp_c + M_ppi_c + M_pmtcoa_c		_10999_1_c	FLUX_VALUE	185	False	
R_PCHOLHSTDe	PCHOLHSTDe	M_pchol_hs_c <=> M_pchol_hs_e			FLUX_VALUE	185	False	
R_PECDCHe	binding of pectins with deoxycholic acid in the intestinal lumen, reducing serum cholsterol levels.	M_h_e + M_dchac_e + M_pect_e <=> M_pectindchac_e			FLUX_VALUE	176	False	
R_PECGCHLe	binding of pectins with glycocholate in the intestinal lumen, reducing serum cholsterol levels.	M_h_e + M_gchola_e + M_pect_e <=> M_pectingchol_e			FLUX_VALUE	176	False	
R_PECTCHLe	Binding of pectins with taurocholate in the intestinal lumen, reducing serum cholsterol levels.	M_h_e + M_tchola_e + M_pect_e <=> M_pectintchol_e			FLUX_VALUE	176	False	
R_PEHSFABPe	transport of lysophosphatidylethanolamine into the enterocytes	2 M_pe_hs_c <=> 2 M_pe_hs_r		_2168_1_c	FLUX_VALUE	185	True	
R_PHEATB0tc	transport of L-Phenylalanine into the intestinal cells by ATB0 transporter	2 M_na1_e + M_cl_e + M_phe_L_e <=> 2 M_na1_c + M_cl_c + M_phe_L_c		_11254_1_c	FLUX_VALUE	185	False	
R_PHEyLATthc	transport of Phenylalanine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	M_h_e + M_arg_L_c + M_phe_L_e <=> M_h_c + M_arg_L_e + M_phe_L_c		_9056_1_c|_6520_1_c_9057_1_c	FLUX_VALUE	185	False	
R_PMTCOAFABP1tc	transport of palmitoyl coA into the enterocytes	2 M_pmtcoa_c <=> 2 M_pmtcoa_r		_2168_1_c	FLUX_VALUE	185	True	
R_PNTORDe	release of pantothenate across the basolatral membrane	M_pnto_R_c <=> M_pnto_R_e			FLUX_VALUE	185	False	
R_PROGLYPEPT1tc	transport of Prolylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	M_h_e + M_progly_e <=> M_h_c + M_progly_c		_6564_1_c	FLUX_VALUE	185	False	
R_PROGLYPRO1c	hydrolysis of glycylproline in the small intestine for cellular uptake	M_h2o_c + M_progly_c <=> M_gly_c + M_pro_L_c		_5184_1_c	FLUX_VALUE	176	True	
R_PROIMINOtc	transport of L-Proline by the apical IMINO amino acid transporters in kidney and intestine	2 M_na1_e + M_cl_e + M_pro_L_e <=> 2 M_na1_c + M_cl_c + M_pro_L_c		_54716_1_c_57393_1_c	FLUX_VALUE	185	False	
R_PSYGCHe	binding of psyllium with glycocholate in the intestinal lumen, reducing serum cholsterol levels.	M_gchola_e + M_psyl_e <=> M_psylchol_e			FLUX_VALUE	176	False	
R_PSYTCHe	binding of psyllium with taurocholate in the intestinal lumen, reducing serum cholsterol levels.	M_tchola_e + M_psyl_e <=> M_psyltchol_e			FLUX_VALUE	176	False	
R_PSYTDECHe	binding of psyllium with taurodeoxycholate in the intestinal lumen, reducing serum cholsterol levels.	M_tdechola_e + M_psyl_e <=> M_psyltdechol_e			FLUX_VALUE	176	False	
R_RIBFLVte	release of riboflavin into the portal blood.	M_h2o_c + M_atp_c + M_ribflv_c <=> M_adp_c + M_h_c + M_pi_c + M_ribflv_e		_55065_1_c	FLUX_VALUE	185	False	
R_SBTle	diffusion of sorbitol into the enterocytes	M_sbt_D_e <=> M_sbt_D_c			FLUX_VALUE	185	False	
